AAPL,MSI,SBUX
41.71125793457031,84.71170806884766,52.199913024902344
41.54410934448242,84.99077606201172,51.833858489990234
40.91606140136719,84.66519927978516,52.0992546081543
40.37635803222656,84.07917022705078,52.16364669799805
40.85874557495117,84.61868286132812,52.66044235229492
40.63188171386719,84.60009765625,52.37525177001953
40.59128952026367,85.88373565673828,52.264854431152344
41.34590530395508,85.995361328125,52.67884063720703
41.78050994873047,85.41864776611328,52.56844711303711
41.78289794921875,85.9116439819336,52.255645751953125
41.572757720947266,86.39532470703125,51.43684768676758
41.329185485839844,87.93016052246094,52.12685012817383
40.47188949584961,87.59526824951172,52.90884017944336
41.03784942626953,87.53945922851562,53.19404602050781
40.8468017578125,86.53486633300781,52.734046936035156
40.548301696777344,87.09297180175781,54.05883026123047
40.510093688964844,84.33032989501953,54.592430114746094
40.359657287597656,84.91633605957031,54.5372314453125
40.433677673339844,86.32091522216797,54.4084358215332
40.445621490478516,86.06045532226562,53.920841217041016
41.233665466308594,85.88373565673828,54.34402847290039
41.00202178955078,86.85111236572266,54.52803421020508
41.13814163208008,87.38133239746094,54.730438232421875
41.126197814941406,86.24018859863281,54.923622131347656
41.54410934448242,87.1287612915039,53.626434326171875
42.12915802001953,88.38217163085938,53.387245178222656
41.68022537231445,87.25037384033203,53.368839263916016
41.634849548339844,86.14665222167969,53.11124801635742
41.79246520996094,85.69768524169922,52.97324752807617
41.79246520996094,84.89328002929688,52.71564865112305
40.7321891784668,84.80909729003906,52.56844711303711
40.73935317993164,84.9306869506836,52.688045501708984
40.85396957397461,84.7155532836914,53.18484115600586
40.41218948364258,84.50043487548828,52.835243225097656
41.13576126098633,84.69683837890625,53.01924133300781
41.12858963012695,84.09820556640625,54.0128288269043
41.319637298583984,84.79973602294922,54.215232849121094
41.79006576538086,85.94087219238281,54.8408317565918
41.634849548339844,86.82011413574219,54.56483840942383
41.63006591796875,86.16535186767578,54.44524002075195
41.620521545410156,86.40855407714844,55.034027099609375
41.85692596435547,87.5029296875,55.19963073730469
42.28916549682617,90.32770538330078,55.567630767822266
42.074241638183594,89.66360473632812,55.71483612060547
42.76914978027344,90.99181365966797,55.80683517456055
42.80736541748047,91.19760131835938,56.20242691040039
42.61631774902344,91.47818756103516,56.35881423950195
42.267662048339844,91.03858947753906,56.496826171875
42.277217864990234,90.50543212890625,56.754417419433594
41.60380172729492,89.64490509033203,55.96322250366211
40.86112594604492,91.36595153808594,55.70562744140625
40.9566535949707,92.60064697265625,53.350440979003906
40.10891342163086,92.76900482177734,52.45805358886719
39.87250518798828,93.34893035888672,52.61444854736328
39.98234939575195,93.03089141845703,52.264854431152344
40.0659294128418,92.712890625,51.5196533203125
38.32746124267578,97.15584564208984,51.30805587768555
37.369876861572266,94.52748107910156,50.314456939697266
38.93162536621094,96.11759185791016,51.16086196899414
38.09821701049805,95.99600219726562,50.3746223449707
37.04987716674805,92.35742950439453,49.73638916015625
37.503047943115234,92.72222137451172,50.485618591308594
39.01363754272461,94.7519760131836,51.22560501098633
39.40446090698242,95.35061645507812,51.49385070800781
40.1309700012207,98.23150634765625,51.789852142333984
41.478515625,99.26972961425781,52.33558654785156
41.34422302246094,99.06396484375,52.24308776855469
41.20515823364258,98.914306640625,51.7713508605957
41.01813888549805,98.20343780517578,51.891597747802734
41.36101531982422,97.96025085449219,51.24410629272461
42.0803337097168,99.83097076416016,51.928592681884766
42.912353515625,99.91514587402344,52.881317138671875
42.773284912109375,99.72808837890625,52.32633590698242
42.70854187011719,99.2884521484375,52.81657409667969
41.96044921875,99.44746398925781,51.95634460449219
42.250579833984375,99.41941833496094,52.659332275390625
42.3968391418457,100.33605194091797,52.71482467651367
42.36087417602539,101.37432098388672,52.751827239990234
41.9676399230957,101.80457305908203,52.751827239990234
42.42560577392578,101.45850372314453,53.158817291259766
43.15452194213867,102.03841400146484,54.074562072753906
43.57172775268555,101.81393432617188,54.94403839111328
43.15213394165039,102.16002655029297,54.62030029296875
42.78527069091797,102.39497375488281,54.41680145263672
42.835628509521484,102.25399780273438,54.916290283203125
42.684574127197266,102.28218841552734,54.57404708862305
42.03238296508789,102.2070083618164,53.92655563354492
42.01799774169922,102.80851745605469,54.259544372558594
41.06610107421875,102.52655029296875,54.083805084228516
40.48583984375,100.7502670288086,53.436317443847656
39.548316955566406,98.0059585571289,52.08583450317383
41.42575454711914,99.42509460449219,53.46406936645508
40.363548278808594,99.55667114257812,53.149566650390625
39.917579650878906,97.7052001953125,53.55656433105469
40.229286193847656,98.9645767211914,53.54731369018555
39.96553421020508,98.23150634765625,52.02109146118164
40.375545501708984,98.61683654785156,53.649051666259766
41.147613525390625,99.68824768066406,54.41680145263672
41.432952880859375,100.27095031738281,54.70354461669922
40.37314987182617,97.7239990234375,53.963558197021484
40.77357864379883,98.41008758544922,54.29655075073242
41.54085159301758,101.07920837402344,54.95329284667969
41.346622467041016,101.1543960571289,54.96253204345703
41.75424575805664,101.8122787475586,54.9717903137207
41.89570617675781,101.21076202392578,54.796051025390625
42.15707015991211,102.36677551269531,54.9717903137207
42.7373161315918,103.9926986694336,55.34178161621094
42.64141082763672,104.71635437011719,55.036537170410156
41.432952880859375,104.049072265625,54.777549743652344
39.735347747802734,103.9175033569336,53.649051666259766
39.62025451660156,103.21263122558594,53.797061920166016
39.06878662109375,103.04345703125,53.47331237792969
39.239017486572266,102.8366928100586,53.38081359863281
39.37569046020508,103.22203063964844,54.925540924072266
38.92012023925781,103.52277374267578,53.982051849365234
39.62504577636719,103.22203063964844,53.25131607055664
40.5457878112793,101.95326232910156,53.76931381225586
42.33689498901367,101.1543960571289,52.44657897949219
42.41362762451172,101.21076202392578,51.91933059692383
44.07765197753906,101.53032684326172,53.35308074951172
44.39655303955078,100.8536376953125,53.14031982421875
44.609954833984375,101.35176086425781,53.343814849853516
44.9240608215332,99.41570281982422,53.03697204589844
45.566650390625,102.2070083618164,53.604164123535156
45.393348693847656,101.84986877441406,53.25083541870117
45.28744125366211,100.91942596435547,53.12065505981445
44.87584686279297,101.48332977294922,52.66504669189453
45.294654846191406,100.84424591064453,53.139259338378906
45.008235931396484,99.85740661621094,53.185752868652344
44.84455490112305,100.00780487060547,53.148555755615234
45.16227722167969,101.85926818847656,53.315921783447266
45.04915237426758,102.73331451416016,52.96258544921875
45.33798599243164,104.1712417602539,53.45540237426758
45.28744125366211,104.19005584716797,53.63206481933594
45.39093780517578,103.9175033569336,53.855220794677734
45.22726058959961,103.08104705810547,53.21364212036133
45.130985260009766,102.88367462158203,53.44609832763672
44.979347229003906,100.88184356689453,52.692935943603516
45.79050827026367,102.54535675048828,52.91610336303711
46.1732177734375,103.29720306396484,53.06486511230469
46.52944564819336,105.58101654052734,51.77241516113281
46.69071578979492,106.74641418457031,53.15784454345703
46.5655517578125,105.46823120117188,53.12995910644531
46.14191436767578,105.54341125488281,52.62784957885742
46.0287971496582,105.74079895019531,52.51628112792969
46.28152847290039,106.4644546508789,52.51628112792969
45.901222229003906,106.79338836669922,52.26522445678711
45.92528533935547,107.5392837524414,53.01837921142578
45.45352554321289,108.12464141845703,53.10206604003906
45.4294548034668,109.04993438720703,53.204341888427734
44.69532775878906,109.33318328857422,53.399600982666016
44.890289306640625,109.49370574951172,48.555240631103516
44.63996505737305,110.51338958740234,47.06753158569336
44.509986877441406,111.13651275634766,47.64402389526367
43.84807205200195,109.56922149658203,47.10471725463867
44.392032623291016,109.03105926513672,46.8443717956543
44.32705307006836,108.96495819091797,46.34226989746094
44.64958572387695,110.57000732421875,45.13350296020508
44.55571365356445,109.87134552001953,45.42174530029297
45.0539665222168,110.00353240966797,45.61701202392578
44.269287109375,109.4276123046875,45.34736251831055
44.625526428222656,110.91935729980469,45.19858932495117
45.244117736816406,111.79741668701172,45.5426139831543
45.87234115600586,111.69356536865234,46.39805603027344
45.816993713378906,112.01457977294922,46.88155746459961
45.22245407104492,113.60075378417969,46.621212005615234
45.980655670166016,114.02562713623047,46.72349548339844
46.0528564453125,114.02562713623047,47.99734115600586
45.95177459716797,114.57324981689453,47.36506652832031
46.081748962402344,115.61180877685547,47.681209564208984
45.82901382446289,116.31048583984375,47.560333251953125
46.18524932861328,115.35688018798828,47.736995697021484
46.079341888427734,114.88482666015625,47.337181091308594
46.12025833129883,115.20582580566406,47.59751892089844
46.45482635498047,114.68655395507812,47.57892608642578
46.89289855957031,117.12247467041016,47.99734115600586
46.746070861816406,118.16101837158203,47.83928298950195
45.9686279296875,116.55596923828125,48.49015426635742
45.71107482910156,113.7518310546875,48.25769805908203
45.80253982543945,114.5260238647461,48.71331787109375
48.500762939453125,114.14837646484375,48.28559494018555
49.91849136352539,114.7337646484375,48.053138732910156
50.06290054321289,111.0987548828125,48.56454086303711
50.32285690307617,112.56218719482422,48.415767669677734
49.85108184814453,114.24278259277344,48.415767669677734
49.88478469848633,113.1286849975586,48.26595687866211
50.277122497558594,114.66764068603516,48.61238098144531
50.12736892700195,114.25222778320312,48.2285041809082
50.45103454589844,114.57324981689453,48.509395599365234
50.66358947753906,114.24278259277344,49.239707946777344
50.78194046020508,113.56298828125,49.3895149230957
51.525901794433594,114.53547668457031,49.66102981567383
52.554866790771484,116.12164306640625,50.14790725708008
52.04280471801758,118.00997161865234,50.4849739074707
51.94135284423828,117.53788757324219,50.559879302978516
51.94377517700195,117.46236419677734,49.455055236816406
52.050048828125,118.10437774658203,49.30524444580078
52.211875915527344,119.5772705078125,49.3895149230957
52.64183044433594,120.14376068115234,49.59550094604492
53.06694412231445,120.69136047363281,49.670406341552734
53.85919952392578,121.53166198730469,49.857662200927734
54.354366302490234,120.41754913330078,49.71722412109375
54.98237609863281,121.19176483154297,50.04491424560547
55.15869903564453,121.01238250732422,50.11981964111328
54.798805236816406,120.30426025390625,50.36326217651367
53.88819122314453,120.48365020751953,50.756500244140625
53.45341491699219,119.70944213867188,51.365089416503906
52.736026763916016,120.03047180175781,51.468082427978516
54.069339752197266,120.32315826416016,51.608524322509766
53.397865295410156,118.95411682128906,51.468082427978516
54.68769836425781,119.58931732177734,51.393184661865234
54.06694030761719,120.17713928222656,51.26210403442383
52.627342224121094,119.92115020751953,51.093570709228516
52.71429443359375,120.034912109375,51.561710357666016
52.74568176269531,118.06292724609375,51.898780822753906
53.14665603637695,119.54192352294922,52.835079193115234
52.57419967651367,121.74144744873047,53.790096282958984
53.33021926879883,122.26288604736328,53.07851028442383
53.66838455200195,123.17301940917969,53.27513122558594
53.240848541259766,122.0543212890625,53.62156295776367
54.33504104614258,121.8552017211914,53.687103271484375
54.5258674621582,123.381591796875,53.218955993652344
54.89301300048828,121.53286743164062,52.03923416137695
55.38092041015625,120.28141784667969,52.048587799072266
56.05482482910156,120.20557403564453,51.93623733520508
55.06934356689453,119.39970397949219,52.3294792175293
54.17561721801758,119.06788635253906,52.207763671875
54.050025939941406,117.08642578125,52.93806457519531
54.798805236816406,117.98709106445312,54.03352737426758
52.26019287109375,114.41287994384766,52.44182586669922
51.79884338378906,111.81517028808594,51.365089416503906
53.6490592956543,113.99571990966797,52.85380554199219
52.501731872558594,113.77766418457031,53.13469314575195
53.65872573852539,117.33291625976562,54.127159118652344
53.42683792114258,117.14329528808594,55.33498001098633
52.17806625366211,117.41825103759766,54.90427780151367
52.972740173339844,116.95370483398438,54.923011779785156
53.29640579223633,116.63136291503906,55.1477165222168
53.7988166809082,115.93927001953125,55.06345748901367
51.95343017578125,113.37001037597656,54.361236572265625
53.09109878540039,115.30406188964844,55.20390319824219
52.245697021484375,113.46480560302734,54.37059783935547
51.26504135131836,110.98087310791016,54.651485443115234
51.52106857299805,113.04765319824219,54.857460021972656
52.86404800415039,116.19525146484375,54.557857513427734
53.675628662109375,117.35189056396484,54.89492416381836
50.11529541015625,122.14910888671875,60.22243118286133
48.69260787963867,117.58890533447266,60.37224197387695
49.21916961669922,119.352294921875,61.80476760864258
50.71190643310547,121.98795318603516,63.81781005859375
50.53496551513672,122.86013793945312,64.34213256835938
49.56057357788086,122.91702270507812,64.22978210449219
47.064002990722656,120.39518737792969,63.58372497558594
46.59376525878906,120.30986022949219,63.11558532714844
45.277618408203125,122.0448226928711,63.10615921020508
46.39501190185547,122.67053985595703,63.652137756347656
46.90887451171875,123.26783752441406,64.16044616699219
45.04977798461914,119.7315444946289,63.925113677978516
42.89738845825195,117.15279388427734,63.237953186035156
42.848915100097656,117.66473388671875,62.85200500488281
41.7606086730957,117.89227294921875,61.84479904174805
42.325355529785156,120.75545501708984,61.835384368896484
42.233253479003906,122.5852279663086,62.202510833740234
43.857234954833984,125.21138000488281,62.899085998535156
43.52032470703125,125.69488525390625,62.95555114746094
43.285213470458984,124.43397521972656,62.80495071411133
44.79769515991211,126.84203338623047,63.53917694091797
42.82709884643555,123.32471466064453,62.73905944824219
42.349605560302734,123.02133178710938,62.644920349121094
40.83953857421875,120.9071273803711,61.62830352783203
41.10858917236328,122.86965942382812,61.647117614746094
40.873470306396484,122.73692321777344,62.0518913269043
40.987396240234375,123.48588562011719,62.249576568603516
41.43581008911133,122.88597869873047,62.98379898071289
40.10995864868164,120.60061645507812,61.50593185424805
39.7366828918457,117.35348510742188,60.68697738647461
40.25297164916992,116.0679702758789,61.11057662963867
38.99740982055664,113.3636245727539,60.30103302001953
38.01332473754883,109.9831771850586,58.50311279296875
36.5347785949707,106.39325714111328,57.787696838378906
35.5894660949707,103.7651138305664,57.006412506103516
38.095741271972656,106.81224822998047,59.378543853759766
37.848506927490234,107.04077911376953,59.49150085449219
37.86790084838867,106.88842010498047,59.670345306396484
38.23389434814453,109.54515838623047,60.62108612060547
38.277523040771484,109.29759216308594,60.5457763671875
34.46479797363281,105.46958923339844,57.91948699951172
35.936073303222656,110.04031372070312,59.83978271484375
35.85609817504883,110.55451965332031,59.83978271484375
36.53961944580078,113.80165100097656,59.88684844970703
37.16012954711914,110.6116714477539,60.13159942626953
37.27890396118164,111.94479370117188,60.42340850830078
36.91289138793945,110.45930480957031,59.990394592285156
36.35783386230469,109.62133026123047,59.651519775390625
37.10195541381836,110.24029541015625,60.319862365722656
37.555213928222656,109.07857513427734,60.02805709838867
37.77820587158203,108.3167724609375,60.50812530517578
38.01089859008789,110.0783920288086,60.90347671508789
37.157711029052734,109.00237274169922,61.552982330322266
37.307979583740234,108.99286651611328,62.53195571899414
37.012271881103516,109.3071060180664,60.94113540649414
38.23873519897461,110.63070678710938,63.153236389160156
37.88486099243164,109.72608184814453,62.97440719604492
37.492191314697266,110.19267272949219,63.10615921020508
40.0542106628418,111.23062133789062,64.15103912353516
40.342647552490234,111.3258285522461,64.14163208007812
40.36204147338867,112.7160873413086,64.11337280273438
41.50852584838867,114.31584930419922,63.61448287963867
42.21871566772461,113.67787170410156,65.27120971679688
42.233253479003906,114.6777114868164,65.14820098876953
41.433380126953125,112.95416259765625,65.42259979248047
41.48207092285156,128.90408325195312,65.99982452392578
41.243507385253906,127.77094268798828,66.2269058227539
41.598915100097656,130.66574096679688,65.99982452392578
41.42608642578125,131.06568908691406,66.71895599365234
41.577003479003906,130.63719177246094,67.03121185302734
41.48450469970703,132.00840759277344,66.908203125
41.60865020751953,132.27503967285156,66.42560577392578
41.87641143798828,132.56068420410156,66.60539245605469
41.640296936035156,131.77989196777344,66.89871978759766
42.10523986816406,133.29391479492188,67.46647644042969
42.411949157714844,134.46519470214844,67.22991180419922
42.43629455566406,134.87464904785156,67.31507110595703
42.5677375793457,136.16012573242188,66.37830352783203
42.14905548095703,136.28392028808594,66.48238372802734
42.59208297729492,136.75050354003906,67.04067993164062
42.80630111694336,135.2174530029297,67.13529205322266
42.72840881347656,134.8365478515625,67.73141479492188
42.48255157470703,133.57958984375,67.43807983398438
41.99082946777344,132.82730102539062,66.81356048583984
42.09062957763672,132.21788024902344,65.63076782226562
43.54874801635742,134.69369506835938,65.9335708618164
44.038028717041016,133.50340270996094,66.2836685180664
44.2327766418457,134.27471923828125,66.33099365234375
44.724491119384766,133.94009399414062,66.93657684326172
45.306270599365234,134.46592712402344,66.8703384399414
45.7687873840332,134.3320770263672,67.03121185302734
45.40607452392578,134.2938232421875,67.54216003417969
45.80286407470703,132.611083984375,67.77873229980469
47.48979949951172,134.46592712402344,68.37484741210938
46.50636291503906,132.55372619628906,68.09097290039062
45.94404220581055,132.55372619628906,68.41270446777344
45.46936798095703,134.23648071289062,69.03721618652344
45.87832260131836,133.25167846679688,68.82904815673828
45.939170837402344,133.07957458496094,69.98344421386719
46.23859786987305,134.25559997558594,70.34300994873047
46.552608489990234,135.11607360839844,69.98344421386719
47.229331970214844,135.45071411132812,70.27679443359375
47.5530891418457,136.0435028076172,70.33356475830078
47.63584899902344,134.50416564941406,70.35248565673828
47.954750061035156,134.4850616455078,70.99591827392578
48.7093620300293,134.45639038085938,71.15678405761719
48.563297271728516,134.59976196289062,71.08108520507812
48.835933685302734,136.4355010986328,71.4217300415039
48.429420471191406,136.7701416015625,71.79074096679688
48.409942626953125,136.9422149658203,72.52880859375
48.497581481933594,137.26730346679688,72.0651626586914
48.50244903564453,138.45285034179688,71.6299057006836
49.446937561035156,137.31512451171875,71.08108520507812
49.62464141845703,137.0665283203125,71.97052764892578
49.78772735595703,137.7931365966797,71.34602355957031
50.505836486816406,139.65757751464844,71.90431213378906
50.427940368652344,140.5371856689453,72.28280639648438
49.970298767089844,139.1508331298828,72.96410369873047
49.73173904418945,139.8392333984375,73.28579711914062
49.80720520019531,138.8831024169922,72.77484130859375
48.84811782836914,138.54847717285156,73.50344848632812
51.245845794677734,136.4641876220703,73.35204315185547
50.912353515625,136.1009063720703,73.30473327636719
51.54526138305664,137.31512451171875,73.85354614257812
50.7492561340332,136.03395080566406,73.8630142211914
49.38121795654297,135.52720642089844,73.76838684082031
49.39094543457031,136.7701416015625,74.1961669921875
48.86028289794922,138.85443115234375,74.05357360839844
48.18339920043945,141.9139404296875,74.54789733886719
45.38300323486328,136.9422149658203,72.893798828125
46.1014289855957,138.28076171875,73.25505065917969
46.65369415283203,138.80662536621094,73.92048645019531
46.44842529296875,141.87571716308594,75.00418853759766
46.18450927734375,140.49893188476562,75.01370239257812
44.74033737182617,140.45114135742188,72.87480163574219
45.598052978515625,142.20079040527344,73.70184326171875
44.664581298828125,145.92958068847656,73.4356689453125
43.90216827392578,143.8739471435547,72.63714599609375
43.73355484008789,144.01736450195312,72.3899917602539
43.552734375,143.8070068359375,71.96219635009766
43.34502410888672,142.7170867919922,71.56295013427734
43.56983947753906,144.6483917236328,72.40900421142578
42.78055191040039,143.36720275878906,72.30442810058594
42.348026275634766,145.41326904296875,72.45652770996094
43.89727783203125,150.05035400390625,74.64295196533203
44.60593032836914,153.578369140625,76.01185607910156
45.26081848144531,153.91299438476562,77.38076782226562
46.46552276611328,156.3988800048828,78.40742492675781
47.05933380126953,154.4197540283203,77.88458251953125
47.60426330566406,153.51145935058594,78.30286407470703
47.452754974365234,154.22850036621094,78.83521270751953
47.44297409057617,153.4705047607422,79.2344741821289
47.09843063354492,153.85433959960938,80.08051300048828
47.37944793701172,157.20294189453125,78.92076873779297
48.493736267089844,158.4022979736328,78.82569885253906
48.352012634277344,159.79354858398438,79.67176055908203
48.74054718017578,160.10060119628906,80.50830841064453
48.57438278198242,158.4022979736328,79.68126678466797
48.525508880615234,158.9012451171875,79.5196762084961
47.78997802734375,157.5387420654297,80.09004211425781
48.823631286621094,158.2008056640625,79.26298522949219
48.80896759033203,157.93215942382812,79.43409729003906
48.36423110961914,159.975830078125,79.6907730102539
49.25126647949219,160.12940979003906,80.37522888183594
49.53960418701172,161.49185180664062,81.28782653808594
49.950138092041016,163.46841430664062,83.45523071289062
49.90615463256836,163.73707580566406,83.45523071289062
48.87739562988281,162.21148681640625,83.12252044677734
49.175514221191406,163.44920349121094,82.92290496826172
49.66178894042969,163.81382751464844,84.01611328125
49.30013656616211,164.14007568359375,84.67203521728516
49.67889404296875,165.30104064941406,85.33746337890625
50.145633697509766,165.79998779296875,85.7082290649414
49.972129821777344,164.58139038085938,85.63216400146484
49.69112014770508,163.26693725585938,85.79377746582031
50.25559616088867,164.57183837890625,86.98204803466797
49.505401611328125,162.06753540039062,85.84130859375
50.636802673339844,163.0941925048828,86.4306869506836
